label_main_id,name,width,height,cell_spacing,left_margin,top_margin,bottom_margin,right_margin
Avery Zweckform,32080 Marmoriertes Papier,210.1,296.9,,0,0,,
Avery Zweckform,32081 Marmoriertes Papier,210.1,296.9,,0,0,,
Avery Zweckform,32082 Marmoriertes Papier,210.1,296.9,,0,0,,
Avery Zweckform,32083 Marmoriertes Papier,210.1,296.9,,0,0,,
Avery Zweckform,32098 Urkunde Marmoriert-Text rot,210.1,296.9,,0,0,,
Avery Zweckform,32099 Urkunde Marmoriert-Text gold,210.1,296.9,,0,0,,
Avery Zweckform,32250 CD – Einleger-blanko,151.1,248.9,,1.16,0.95,,
Avery Zweckform,32251 Inkjet – CD – Einleger,151.1,248.9,,1.16,0.95,,
Avery Zweckform,32252 Postkarte-blanko,148.6,104.9,,0,0,,
Avery Zweckform,32253 Tischkarte-blanko,110.0,80.0,,1.52,0.98,,
Avery Zweckform,32254 Karteikarte-blanko,104.9,70.1,,0,0.33,,
Avery Zweckform,32255 Cassetten – Einleger-blanko,101.1,156.0,,0.93,1.06,,
Avery Zweckform,32256 Video – Einleger-blanko,258.1,190.0,,0.77,0.39,,
Avery Zweckform,32257 Tischkarte lang-blanko,210.1,140.0,,0,0.33,,
Avery Zweckform,32258 Regalschilder,104.9,38.1,,0,0.61,,
Avery Zweckform,32286 Inkjet – Gluckwunschkarten-blanko,296.9,210.1,,0,0,,
Avery Zweckform,32287 Inkjet – Gluckwunschkarten-blanko,210.1,148.6,,0,0,,
Avery Zweckform,32288 Inkjet – Gluckwunschkarten-blanko,215.9,156.0,,1.59,1.06,,
Avery Zweckform,32289 Inkjet – Gluckwunschkarten-blanko,296.9,210.1,,0,0,,
Avery Zweckform,3415 Kreise,40.1,40.1,,0.63,0.53,,
Avery Zweckform,3416 Kreise,59.9,59.9,,0.32,0.71,,
Avery Zweckform,3418 Inkjet + Laser +Kopier – Etiketten,199.9,296.9,,0,0,,
Avery Zweckform,3420 Inkjet + Laser +Kopier – Etiketten,70.1,17.0,,0,0.19,,
Avery Zweckform,3421 Inkjet + Laser +Kopier – Etiketten,70.1,25.4,,0,0.34,,
Avery Zweckform,3422 Inkjet + Laser +Kopier – Etiketten,70.1,35.1,,0,0.33,,
Avery Zweckform,3423 Inkjet + Laser +Kopier – Etiketten,104.9,35.1,,0,0.33,,
Avery Zweckform,3424 Inkjet + Laser +Kopier – Etiketten,104.9,48.0,,0,0.17,,
Avery Zweckform,3425 Inkjet + Laser +Kopier – Etiketten,104.9,56.9,,0,0.23,,
Avery Zweckform,3426 Inkjet + Laser +Kopier – Etiketten,104.9,70.1,,0,0.33,,
Avery Zweckform,3427 Inkjet + Laser +Kopier – Etiketten,104.9,74.2,,0,0,,
Avery Zweckform,3448 Inkjet + Laser +Kopier – Etiketten,70.1,37.1,,0,0,,
Avery Zweckform,3449 Inkjet + Laser +Kopier – Etiketten,70.1,37.1,,0,0,,
Avery Zweckform,3450 Inkjet + Laser +Kopier – Etiketten,70.1,37.1,,0,0,,
Avery Zweckform,3451 Inkjet + Laser +Kopier – Etiketten,70.1,37.1,,0,0,,
Avery Zweckform,3452 Inkjet + Laser +Kopier – Etiketten,104.9,37.1,,0,0,,
Avery Zweckform,3453 Inkjet + Laser +Kopier – Etiketten,104.9,37.1,,0,0,,
Avery Zweckform,3454 Inkjet + Laser +Kopier – Etiketten,104.9,37.1,,0,0,,
Avery Zweckform,3455 Inkjet + Laser +Kopier – Etiketten,104.9,37.1,,0,0,,
Avery Zweckform,3456 Inkjet + Laser +Kopier – Etiketten,148.3,104.9,,0,0,,
Avery Zweckform,3457 Inkjet + Laser +Kopier – Etiketten,148.3,104.9,,0,0,,
Avery Zweckform,3458 Inkjet + Laser +Kopier – Etiketten,148.3,104.9,,0,0,,
Avery Zweckform,3459 Inkjet + Laser +Kopier – Etiketten,148.3,104.9,,0,0,,
Avery Zweckform,3470 Inkjet + Laser +Kopier – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,3471 Inkjet + Laser +Kopier – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,3472 Inkjet + Laser +Kopier – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,3473 Inkjet + Laser +Kopier – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,3474 Inkjet + Laser +Kopier – Etiketten,70.1,37.1,,0,0,,
Avery Zweckform,3475 Inkjet + Laser +Kopier – Etiketten,70.1,36.1,,0,0.17,,
Avery Zweckform,3477 Inkjet + Laser +Kopier – Etiketten,104.9,40.9,,0,0.19,,
Avery Zweckform,3478 Inkjet + Laser +Kopier – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,3479 Inkjet + Laser +Kopier – Etiketten,70.1,32.0,,0,0.17,,
Avery Zweckform,3481 Inkjet + Laser +Kopier – Etiketten,70.1,40.9,,0,0.19,,
Avery Zweckform,3483 Inkjet + Laser +Kopier – Etiketten,148.3,104.9,,0,0,,
Avery Zweckform,3484 Inkjet + Laser +Kopier – Etiketten,104.9,37.1,,0,0,,
Avery Zweckform,3489 Inkjet + Laser +Kopier – Etiketten,70.1,29.7,,0,0,,
Avery Zweckform,3490 Inkjet + Laser +Kopier – Etiketten,70.1,36.1,,0,0.17,,
Avery Zweckform,3651 Inkjet + Laser +Kopier – Etiketten,52.6,29.7,,0,0,,
Avery Zweckform,3652 Inkjet + Laser +Kopier – Etiketten,70.1,42.4,,0,0,,
Avery Zweckform,3653 Inkjet + Laser +Kopier – Etiketten,104.9,42.4,,0,0,,
Avery Zweckform,3654 CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,3655 Inkjet + Laser +Kopier – Etiketten,210.1,148.3,,0,0,,
Avery Zweckform,3657 Inkjet + Laser +Kopier – Etiketten,48.5,25.4,,0.32,0.84,,
Avery Zweckform,3658 Inkjet + Laser +Kopier – Etiketten,64.5,33.8,,0.32,0.52,,
Avery Zweckform,3659 Inkjet + Laser +Kopier – Etiketten,97.0,42.4,,0.32,0.85,,
Avery Zweckform,3660 Inkjet + Laser +Kopier – Etiketten,97.0,67.8,,0.32,0.51,,
Avery Zweckform,3661 Inkjet + Laser +Kopier – Etiketten,70.1,67.8,,0,0.51,,
Avery Zweckform,3662 Ordnerrucken – Etiketten-Schmal,34.0,192.0,,0.49,0.35,,
Avery Zweckform,3663 Ordnerrucken – Etiketten-breit,58.9,192.0,,1.2,0.35,,
Avery Zweckform,3664 Inkjet + Laser +Kopier – Etiketten,70.1,33.8,,0,0.52,,
Avery Zweckform,3665 Inkjet + Laser +Kopier – Etiketten,104.9,33.8,,0,0.52,,
Avery Zweckform,3666 Inkjet + Laser +Kopier – Etiketten,38.1,21.1,,0.38,0.42,,
Avery Zweckform,3667 Inkjet + Laser +Kopier – Etiketten,48.5,17.0,,0.32,0.52,,
Avery Zweckform,3668 Inkjet + Laser +Kopier – Etiketten,52.6,21.1,,0,0,,
Avery Zweckform,3669 Inkjet + Laser +Kopier – Etiketten,70.1,50.8,,0,0.84,,
Avery Zweckform,3674 Computer – Etiketten,25.4,14.5,,0.57,0.57,,
Avery Zweckform,3675 Computer – Etiketten,38.1,23.1,,0.62,0.05,,
Avery Zweckform,3676 Computer – Etiketten,48.3,18.8,,0.51,0.05,,
Avery Zweckform,3677 Computer – Etiketten-fur 3-5”Disk.,71.6,69.6,,0.76,0.05,,
Avery Zweckform,3684 Computer – Etiketten-fur 3-5”Disk.,71.6,69.6,,0.76,0.05,,
Avery Zweckform,3685 Computer – Etiketten-fur 3-5”Disk.,71.6,69.6,,0.76,0.05,,
Avery Zweckform,3686 Computer – Etiketten-fur 3-5”Disk.,71.6,69.6,,0.76,0.05,,
Avery Zweckform,3687 Computer – Etiketten-fur 3-5”Disk.,71.6,69.6,,0.76,0.05,,
Avery Zweckform,3688 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,3689 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,3691 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,3692 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,3693 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,3694 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,3696 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,3697 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,3698 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,3699 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,4720 Transparente Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,4721 Transparente Etiketten,63.5,29.7,,0.28,0.59,,
Avery Zweckform,4722 Transparente Etiketten,96.0,50.8,,0.3,0.84,,
Avery Zweckform,4723 Transparente Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,4730 Inkjet + Laser +Kopier – Etiketten Stick+Lift,17.8,9.9,,0.18,0.53,,
Avery Zweckform,4731 Inkjet + Laser +Kopier – Etiketten Stick+Lift,25.4,9.9,,0.33,0.53,,
Avery Zweckform,4732 Inkjet + Laser +Kopier – Etiketten Stick+Lift,35.6,17.0,,0.43,0.51,,
Avery Zweckform,4733 Inkjet + Laser +Kopier – Etiketten Stick+Lift,148.3,104.9,,0,0,,
Avery Zweckform,4734 Inkjet + Laser +Kopier – Etiketten Stick+Lift,210.1,148.3,,0,0,,
Avery Zweckform,4735 Inkjet + Laser +Kopier – Etiketten Stick+Lift,210.1,296.9,,0,0,,
Avery Zweckform,4736 Inkjet + Laser +Kopier – Etiketten Stick+Lift,45.7,21.1,,0.38,0.84,,
Avery Zweckform,4737 Inkjet + Laser +Kopier – Etiketten Stick+Lift,63.5,29.7,,0.28,0.59,,
Avery Zweckform,4738 Disketten – Etiketten -Stick+Lift,70.1,50.8,,0.98,0.84,,
Avery Zweckform,4739 Disketten – Etiketten -Stick+Lift,70.1,50.8,,0.98,0.84,,
Avery Zweckform,4740 Disketten – Etiketten -Stick+Lift,70.1,67.8,,0.98,0.51,,
Avery Zweckform,4741 Disketten – Etiketten -Stick+Lift,70.1,67.8,,0.98,0.51,,
Avery Zweckform,4742 Video – Etiketten -Stick+Lift,78.7,46.5,,0.98,0.34,,
Avery Zweckform,4743 Inkjet + Laser +Kopier – Etiketten Stick+Lift,96.0,42.4,,0.3,0.84,,
Avery Zweckform,4744 Inkjet + Laser +Kopier – Etiketten Stick+Lift,96.0,50.8,,0.3,0.84,,
Avery Zweckform,4745 Inkjet + Laser +Kopier – Etiketten Stick+Lift,96.0,63.5,,0.3,0.84,,
Avery Zweckform,4746 Video – Etiketten -Stick+Lift,147.3,20.1,,1.23,0.73,,
Avery Zweckform,4747 Etiketten Fur Zip – Disketten,58.9,48.5,,0.55,0.92,,
Avery Zweckform,4748 Ordnerrucken – Etiketten-Schmal,38.1,296.9,,0.39,0,,
Avery Zweckform,4749 Ordnerrucken – Etiketten-Schmal,38.1,296.9,,0.39,0,,
Avery Zweckform,4750 Ordnerrucken – Etiketten-Schmal,38.1,296.9,,0.39,0,,
Avery Zweckform,4751 Ordnerrucken – Etiketten-Schmal,38.1,296.9,,0.39,0,,
Avery Zweckform,4752 Ordnerrucken – Etiketten-breit,61.0,296.9,,0.53,0,,
Avery Zweckform,4753 Ordnerrucken – Etiketten-breit,61.0,296.9,,0.53,0,,
Avery Zweckform,4754 Ordnerrucken – Etiketten-breit,61.0,296.9,,0.53,0,,
Avery Zweckform,4755 Ordnerrucken – Etiketten-breit,61.0,296.9,,0.53,0,,
Avery Zweckform,4756 Hangeordner – Etiketten-Schmal,34.0,296.9,,0.79,0,,
Avery Zweckform,4757 Hangeordner – Etiketten-breit,63.0,296.9,,0.41,0,,
Avery Zweckform,4758 Ordnerrucken – Etiketten-Schmal,38.1,296.9,,0.39,0,,
Avery Zweckform,4759 Ordnerrucken – Etiketten-breit,61.0,296.9,,0.53,0,,
Avery Zweckform,4760 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,4761 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,4762 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,4763 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,4764 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,4765 Ordnerrucken – Etiketten-Schmal,38.1,192.0,,0.61,0.35,,
Avery Zweckform,4766 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,4767 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,4768 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,4769 Ordnerrucken – Etiketten-breit,61.0,192.0,,1.04,0.35,,
Avery Zweckform,4770 Transparente Etiketten,48.5,25.4,,0.32,0.84,,
Avery Zweckform,4771 Transparente Etiketten,70.1,37.1,,0,0,,
Avery Zweckform,4772 Transparente Etiketten,97.0,42.4,,0.32,0.85,,
Avery Zweckform,4773 Wetterfeste Etiketten,64.5,33.8,,0.32,0.52,,
Avery Zweckform,4774 Wetterfeste Etiketten,148.3,104.9,,0,0,,
Avery Zweckform,4775 Wetterfeste Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,4776 Wetterfeste Etiketten,97.0,42.4,,0.32,0.85,,
Avery Zweckform,4777 Transparente Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,4780 Inkjet + Laser +Kopier – Etiketten,48.5,25.4,,0.32,0.84,,
Avery Zweckform,4781 Inkjet + Laser +Kopier – Etiketten,97.0,42.4,,0.32,0.85,,
Avery Zweckform,4782 Inkjet + Laser +Kopier – Etiketten,97.0,67.8,,0.32,0.51,,
Avery Zweckform,4784 Namens – Etiketten,63.5,29.7,,0.28,0.59,,
Avery Zweckform,4790 Inkjet – Etiketten-rund,40.1,40.1,,0.63,0.53,,
Avery Zweckform,4791 Inkjet – Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,4792 Inkjet – Etiketten,63.5,29.7,,0.28,0.59,,
Avery Zweckform,4793 Inkjet – Etiketten,96.0,42.4,,0.3,0.84,,
Avery Zweckform,4794 Inkjet – Etiketten,96.0,63.5,,0.3,0.84,,
Avery Zweckform,4795 Inkjet – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,4798 Disketten – Etiketten Photo – Qualitat,70.1,50.8,,0.98,0.84,,
Avery Zweckform,4799 Inkjet – Etiketten-Oval,96.0,63.5,,0.3,0.59,,
Avery Zweckform,5129061 Trennstreifen,240.0,104.9,,0,0,,
Avery Zweckform,6002 Neon – Etiketten,59.9,59.9,,0.32,0.71,,
Avery Zweckform,6003 Neon – Etiketten,63.5,29.7,,0.28,0.59,,
Avery Zweckform,6004 Neon – Etiketten,63.5,29.7,,0.28,0.59,,
Avery Zweckform,6005 Neon – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,6006 Neon – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,6008 Typenschild – Etiketten,25.4,9.9,,0.33,0.53,,
Avery Zweckform,6009 Typenschild – Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,6011 Typenschild – Etiketten,63.5,29.7,,0.28,0.59,,
Avery Zweckform,6012 Typenschild – Etiketten,96.0,50.8,,0.3,0.84,,
Avery Zweckform,6013 Typenschild – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,6014 Etiketten Fur CD – Hullen,114.3,5.6,,1.88,0.65,,
Avery Zweckform,6015 CD – Etiketten incl.Zentrierhilfe,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6019 Inkjet + Laser +Kopier – Etiketten Stick+Lift,9.9,9.9,,0.44,0.65,,
Avery Zweckform,6020 Dia – Etiketten- Stick+Lift,43.2,8.4,,0.58,0.51,,
Avery Zweckform,6021 Sichtreiter – Etiketten- Stick + Lift,45.7,17.0,,0.38,0.51,,
Avery Zweckform,6022 Inkjet + Laser +Kopier – Etiketten Stick+Lift,63.5,8.4,,0.28,0.51,,
Avery Zweckform,6023 Inkjet + Laser +Kopier – Etiketten Stick+Lift,63.5,38.1,,0.28,0.59,,
Avery Zweckform,6024 Inkjet + Laser +Kopier – Etiketten Stick+Lift,63.5,42.4,,0.28,0.43,,
Avery Zweckform,6025 Inkjet + Laser +Kopier – Etiketten Stick+Lift,63.5,46.5,,0.28,0.34,,
Avery Zweckform,6026 Disketten– Etiketten- Stick+Lift,70.1,50.8,,0.98,0.84,,
Avery Zweckform,6029 Disketten– Etiketten- Stick+Lift,70.1,50.8,,0.98,0.84,,
Avery Zweckform,6030 Cassetten– Etiketten- Stick+Lift,88.9,42.4,,0.58,0.85,,
Avery Zweckform,6031 Inkjet + Laser +Kopier – Etiketten Stick+Lift,96.0,17.0,,0.3,0.51,,
Avery Zweckform,6036 Inkjet + Laser +Kopier – Etiketten,25.4,9.9,,0.33,0.53,,
Avery Zweckform,6037 Inkjet + Laser +Kopier – Etiketten,25.4,9.9,,0.33,0.53,,
Avery Zweckform,6038 Inkjet + Laser +Kopier – Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,6039 Inkjet + Laser +Kopier – Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,6040 Inkjet + Laser +Kopier – Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,6041 Inkjet + Laser +Kopier – Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,6043 CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6044 CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6045 CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6046 CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6047 CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6058 Ordnerrucken – Etiketten-Schmal,34.0,296.9,,0.79,0,,
Avery Zweckform,6059 Ordnerrucken – Etiketten-breit,58.9,296.9,,0.65,0,,
Avery Zweckform,6060 Ordnerrucken – Etiketten-Schmal,34.0,192.0,,0.49,0.35,,
Avery Zweckform,6061 Ordnerrucken – Etiketten-breit,58.9,192.0,,1.2,0.35,,
Avery Zweckform,6074 Inkjet – Glossy – CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6077 Inkjet – Glossy – Etiketten,127.0,88.9,,0.76,0.53,,
Avery Zweckform,6078 Inkjet – Glossy – Etiketten,178.1,127.0,,0.63,0.73,,
Avery Zweckform,6079 Inkjet – Glossy – Etiketten-oval,63.5,42.4,,0.28,0.43,,
Avery Zweckform,6080 Inkjet – Glossy – Etiketten,63.5,46.5,,0.28,0.93,,
Avery Zweckform,6081 Inkjet – Glossy – Etiketten,88.9,63.5,,0.53,0.59,,
Avery Zweckform,6082 Inkjet – Glossy – CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6083 Inkjet – Glossy – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,6090 Korrektur – Und Abdeck – Etiketten,48.5,17.0,,0.32,0.52,,
Avery Zweckform,6091 Korrektur – Und Abdeck – Etiketten,64.5,33.8,,0.32,0.52,,
Avery Zweckform,6092 Korrektur – Und Abdeck – Etiketten,97.0,42.4,,0.32,0.85,,
Avery Zweckform,6093 Korrektur – Und Abdeck – Etiketten,148.3,104.9,,0,0,,
Avery Zweckform,6094 Korrektur – Und Abdeck – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,6102 Farbige Folien – Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,6103 Farbige Folien – Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,6104 Farbige Folien – Etiketten,63.5,29.7,,0.28,0.59,,
Avery Zweckform,6105 Farbige Folien – Etiketten,63.5,29.7,,0.28,0.59,,
Avery Zweckform,6106 Farbige Folien – Etiketten,96.0,42.4,,0.3,0.84,,
Avery Zweckform,6107 Farbige Folien – Etiketten,96.0,42.4,,0.3,0.84,,
Avery Zweckform,6108 Farbige Folien – Etiketten,210.1,74.2,,0,0,,
Avery Zweckform,6109 Farbige Folien – Etiketten,210.1,74.2,,0,0,,
Avery Zweckform,6110 Farbige Folien – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,6111 Farbige Folien – Etiketten,210.1,296.9,,0,0,,
Avery Zweckform,6112 Sicherheits – Etiketten,40.1,40.1,,0.63,0.53,,
Avery Zweckform,6113 Sicherheits – Etiketten,45.7,21.1,,0.38,0.84,,
Avery Zweckform,6114 Sicherheits – Etiketten,63.5,29.7,,0.28,0.59,,
Avery Zweckform,6115 CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6116 MiniDisc – Etiketten,35.6,52.1,,0.23,0.53,,
Avery Zweckform,6117 CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,6118 CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,C2050 Video – Etiketten-Oben,78.7,46.5,,0.98,0.34,,
Avery Zweckform,C2050 Video – Etiketten-Seitlich,147.3,20.1,,1.23,0.73,,
Avery Zweckform,C2070 Transfer – Folie Fur Mousepad,210.1,296.9,,0,0,,
Avery Zweckform,C2080 Transfer – Folie Fur Puzzles,245.1,169.9,,1.02,0.79,,
Avery Zweckform,C2090 T – Shirt Transfer – Folie,210.1,296.9,,0,0,,
Avery Zweckform,C2166 Etikett rechteckig,70.1,52.1,,1.26,1.32,,
Avery Zweckform,C2243 Etikett rund-klein,38.1,38.1,,0.87,1.1,,
Avery Zweckform,C2351 Gluckwunschkarten A5,296.9,210.1,,0,0,,
Avery Zweckform,C2354 Visitenkarten bis Zum Rand,80.3,50.8,,0.89,1.35,,
Avery Zweckform,C2355 Gluckwunschkarten Standard,165.1,120.6,,0.88,1,,
Avery Zweckform,C2364 Marmorierte Visitenkarten,85.1,54.1,,0.59,0.53,,
Avery Zweckform,C2365 Marmorierte Visitenkarten,85.1,54.1,,0.59,0.53,,
Avery Zweckform,C2366 Marmorierte Visitenkarten,85.1,54.1,,0.59,0.53,,
Avery Zweckform,C2367 Marmorierte Visitenkarten,85.1,54.1,,0.59,0.53,,
Avery Zweckform,C2370 Inkjet – Papier,210.1,296.9,,0,0,,
Avery Zweckform,C2371 Inkjet – Papier,210.1,296.9,,0,0,,
Avery Zweckform,C2374 Marmoriertes Papier,210.1,296.9,,0,0,,
Avery Zweckform,C2375 Marmoriertes Papier,210.1,296.9,,0,0,,
Avery Zweckform,C2376 Marmoriertes Papier,210.1,296.9,,0,0,,
Avery Zweckform,C2377 Marmoriertes Papier,210.1,296.9,,0,0,,
Avery Zweckform,C2410 Clubkarten Laminiert,81.5,50.0,,4.21,1.2,,
Avery Zweckform,C2546 Fensterbilder,210.1,296.9,,0,0,,
Avery Zweckform,C2547 Fantastic Plastic,210.1,296.9,,0,0,,
Avery Zweckform,C2651 Etikett rechteckig-Klein,38.1,21.1,,0.18,0.43,,
Avery Zweckform,C9312 Glossy Visitenkarten-Schnittgestanzt,85.1,54.1,,0.67,1.24,,
Avery Zweckform,C9352 Gluckwunschkarten A6-glossy,82.5,120.6,,0.88,1,,
Avery Zweckform,C9355 Postkarten-Ruckseite,148.1,104.9,,1.22,1.42,,
Avery Zweckform,C9355 Postkarten-Vorderseite,148.1,104.9,,1.22,1.42,,
Avery Zweckform,C9362 Visitenkarten-glossy,85.1,54.1,,0.59,0.53,,
Avery Zweckform,C9372 Photo – Papier-glossy-9 * 13,129.5,89.9,,0.69,0.49,,
Avery Zweckform,C9405 T – Shirt Transferfolie,210.1,296.9,,0,0,,
Avery Zweckform,C9431 Photo – Papier-glossy,210.1,296.9,,0,0,,
Avery Zweckform,C9434 Photo – Karton-glossy,210.1,296.9,,0,0,,
Avery Zweckform,C9660 CD – Etiketten-glossy-Super – Size,117.1,117.1,,1.83,0.84,,
Avery Zweckform,C9660 SuperSize Inkjet – Glossy -CD – Etiketten,117.1,117.1,,1.83,0.84,,
Avery Zweckform,J8416 Einladungskarten mit Klebeverschluss,210.1,296.9,,0,0,,
Avery Zweckform,J8435 CD – Einleger,151.1,248.9,,1.16,0.95,,
Avery Zweckform,J8587 Inkjet – Folie,210.1,296.9,,0,0,,
Avery Zweckform,J8666 Disketten – Etiketten,70.1,52.1,,0.92,0.73,,
Avery Zweckform,J8770 CD – Etiketten-Super – Ssize,117.1,117.1,,1.83,0.84,,
Avery Zweckform,J8776 Inkjet – Stardust – CD – Etiketten*,117.1,117.1,,1.83,0.84,,
Avery Zweckform,J8867 Inkjet – Magnet – Schilder**,210.1,296.9,,0,0,,
Avery Zweckform,J8871 Inkjet – Magnet – Schilder**,78.0,27.9,,0.96,0.88,,
Avery Zweckform,J8875 Inkjet – Magnet – Schilder**,140.0,50.0,,0.33,0.2,,
Avery Zweckform,J9124 Photo – Etiketten - 13*18,180.1,129.5,,0.59,0.69,,
Avery Zweckform,L7159 Laser – Etiketten,64.0,33.8,,0.25,0.51,,
Avery Zweckform,L7160 Laser – Etiketten,63.5,38.1,,0.28,0.6,,
Avery Zweckform,L7161 Laser – Etiketten,63.5,46.5,,0.28,0.35,,
Avery Zweckform,L7162 Laser – Etiketten,99.1,33.8,,0.18,0,,
Avery Zweckform,L7163 Laser – Etiketten,99.1,38.1,,0.18,0.6,,
Avery Zweckform,L7164 Laser – Etiketten,63.5,71.9,,0.28,0.18,,
Avery Zweckform,L7165 Laser – Etiketten,99.1,67.8,,0.18,0.51,,
Avery Zweckform,L7166 Laser – Etiketten,99.1,93.2,,0.18,0.35,,
Avery Zweckform,L7167 Laser – Etiketten,199.6,289.1,,0.2,0.16,,
Avery Zweckform,L7168 Laser – Etiketten,199.6,143.5,,0.2,0.2,,
Avery Zweckform,L7169 Laser – Etiketten,99.1,138.9,,0.37,0.18,,
Avery Zweckform,L7173 Laser – Etiketten,99.1,56.9,,0.18,0.24,,
Avery Zweckform,L7410 – 5 Etiketten Register – Etikettenbogen 5 – t,55.1,12.7,,1,1.85,,
Avery Zweckform,L7410 – 5 Etiketten Register – Inhaltsblatt 5 – tei,100.1,57.4,,4.33,0.19,,
Avery Zweckform,L7410 – 10 Etiketten Register – Etikettenbogen 10,25.4,12.7,,0.78,1.85,,
Avery Zweckform,L7410 – 10 Etiketten Register – Inhaltsblatt 10 – t,100.1,29.0,,4.33,0.17,,
Avery Zweckform,L7410 – 12 Etiketten Register – Etikettenbogen 12,22.1,12.7,,1,1.93,,
Avery Zweckform,L7410 – 12 Etiketten Register – Inhaltsblatt 12 – t,100.1,23.9,,4.33,0.2,,
Avery Zweckform,L7411 – 5 Zahlen Register – Inhaltsblatt 1 – 5,100.1,57.4,,4.33,0.19,,
Avery Zweckform,L7411 – 10 Zahlen Register – Inhaltsblatt 1 – 10,100.1,29.0,,4.33,0.17,,
Avery Zweckform,L7411 – 12 Zahlen Register – Inhaltsblatt 1 – 12,100.1,23.9,,4.33,0.2,,
Avery Zweckform,L7411 – 15 Zahlen Register – Inhaltsblatt 1 – 15,100.1,19.8,,4.33,0,,
Avery Zweckform,L7411 – 20 Zahlen Register – Inhaltsblatt 1 – 20,100.1,13.5,,4.33,0.59,,
Avery Zweckform,L7411 – 31 Zahlen Register – Inhaltsblatt 1 – 31,100.1,8.6,,4.33,0.59,,
Avery Zweckform,L7411 – AZ A-Z Register – Inhaltsblatt,100.1,13.5,,4.33,0.59,,
